"3009pr0094 White Brick 1 x 6 with 'DROGHERIA' Blue print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3009pr0096 White Brick 1 x 6 with 'RISTORANTE' Bue print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3009pr0097 White Brick 1 x 6 with 'SNACK BAR' Blue print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3009pr0098 White Brick 1 x 6 with 'TAXE' Dots Blue print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3009pr0100 White Brick 1 x 6 with 'ALBERGO' Red print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3009pr0102 White Brick 1 x 6 with 'POSTERIJEN' Bold Red Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3034a Red Plate 2 x 8 with Waffle Bottom","1225-2 v1 1955 Mixed Plates Parts Pack"
"3034a White Plate 2 x 8 with Waffle Bottom","1225-2 v2 1955 Mixed Plates Parts Pack"
"3034a White Plate 2 x 8 with Waffle Bottom","1226-2 v1 1956 6 x 8 & 2 x 8 Plates"
"3034a White Plate 2 x 8 with Waffle Bottom","1227-2 v1 1956 4 x 8 & 2 x 8 Plates"
"3034a White Plate 2 x 8 with Waffle Bottom","1228-2 v1 1956 4 x 8 Curved & 2 x 8 Plates"
"3034a White Plate 2 x 8 with Waffle Bottom","1236-2 v1 1955 Garage"
"3034a White Plate 2 x 8 with Waffle Bottom","1236-2 v2 1955 Garage"
"3034a White Plate 2 x 8 with Waffle Bottom","1309-1 v1 1957 Church"
"3034a White Plate 2 x 8 with Waffle Bottom","1309-1 v2 1957 Church"
"3034a White Plate 2 x 8 with Waffle Bottom","1309-1 v3 1957 Church"
"3034a White Plate 2 x 8 with Waffle Bottom","1309-1 v4 1957 Church"
"3034a White Plate 2 x 8 with Waffle Bottom","1310-1 v1 1956 ESSO Filling Station"
"3034a White Plate 2 x 8 with Waffle Bottom","1310-1 v2 1956 ESSO Filling Station"
"3034a White Plate 2 x 8 with Waffle Bottom","227-1 v1 1958 4 x 8 Curved & 2 x 8 Plates"
"3034a White Plate 2 x 8 with Waffle Bottom","228-1 v1 1958 4 x 8 & 2 x 8 Plates"
"3034a White Plate 2 x 8 with Waffle Bottom","229-1 v1 1958 6 x 8 & 2 x 8 Plates"
"3034a White Plate 2 x 8 with Waffle Bottom","236-1 v1 1956 Garage with Automatic Door (White base and door frame)"
"3034a White Plate 2 x 8 with Waffle Bottom","236-2 v1 1957 Garage and Van"
"3034a White Plate 2 x 8 with Waffle Bottom","309-2 v1 1958 Church"
"3034a White Plate 2 x 8 with Waffle Bottom","309-2 v2 1958 Church"
"3034a White Plate 2 x 8 with Waffle Bottom","309-2 v3 1958 Church"
"3034a White Plate 2 x 8 with Waffle Bottom","309-2 v4 1958 Church"
"3034a White Plate 2 x 8 with Waffle Bottom","310-5 v1 1958 ESSO Filling Station"
"3034a White Plate 2 x 8 with Waffle Bottom","700K-1 v1 1960 Kindergarten LEGO Set"
"3035 White Plate 4 x 8","700.6-1 v1 1956 Gift Package"
"3035 White Plate 4 x 8","700GP6-2 v1 1957 Gift Package"
"3035a Red Plate 4 x 8 with Waffle Bottom","1225-2 v1 1955 Mixed Plates Parts Pack"
"3035a White Plate 4 x 8 with Waffle Bottom","1211-2 v1 1955 Small House Set"
"3035a White Plate 4 x 8 with Waffle Bottom","1225-2 v2 1955 Mixed Plates Parts Pack"
"3035a White Plate 4 x 8 with Waffle Bottom","1227-2 v1 1956 4 x 8 & 2 x 8 Plates"
"3035a White Plate 4 x 8 with Waffle Bottom","1261-2 v1 1958 1:87 VW Beetle"
"3035a White Plate 4 x 8 with Waffle Bottom","1307-1 v1 1957 VW Auto Showroom"
"3035a White Plate 4 x 8 with Waffle Bottom","1308-1 v1 1957 Fire Station"
"3035a White Plate 4 x 8 with Waffle Bottom","1309-1 v1 1957 Church"
"3035a White Plate 4 x 8 with Waffle Bottom","1309-1 v2 1957 Church"
"3035a White Plate 4 x 8 with Waffle Bottom","1309-1 v3 1957 Church"
"3035a White Plate 4 x 8 with Waffle Bottom","1309-1 v4 1957 Church"
"3035a White Plate 4 x 8 with Waffle Bottom","1310-1 v1 1956 ESSO Filling Station"
"3035a White Plate 4 x 8 with Waffle Bottom","1310-1 v2 1956 ESSO Filling Station"
"3035a White Plate 4 x 8 with Waffle Bottom","211-2 v1 1958 Small House Set"
"3035a White Plate 4 x 8 with Waffle Bottom","228-1 v1 1958 4 x 8 & 2 x 8 Plates"
"3035a White Plate 4 x 8 with Waffle Bottom","261-2 v1 1958 1:87 VW Beetle with Showroom"
"3035a White Plate 4 x 8 with Waffle Bottom","307-2 v1 1958 VW Auto Showroom"
"3035a White Plate 4 x 8 with Waffle Bottom","308-3 v1 1958 Fire Station"
"3035a White Plate 4 x 8 with Waffle Bottom","309-2 v1 1958 Church"
"3035a White Plate 4 x 8 with Waffle Bottom","309-2 v2 1958 Church"
"3035a White Plate 4 x 8 with Waffle Bottom","309-2 v3 1958 Church"
"3035a White Plate 4 x 8 with Waffle Bottom","309-2 v4 1958 Church"
"3035a White Plate 4 x 8 with Waffle Bottom","310-5 v1 1958 ESSO Filling Station"
"3035a White Plate 4 x 8 with Waffle Bottom","700.0-1 v1 1957 Gift Package"
"3035a White Plate 4 x 8 with Waffle Bottom","700.6-1 v2 1956 Gift Package"
"3035a White Plate 4 x 8 with Waffle Bottom","700GP6-1 v1 1954 Gift Package (Lego Mursten)"
"3035a White Plate 4 x 8 with Waffle Bottom","700K-1 v1 1960 Kindergarten LEGO Set"
"3035apr0001 White Plate 4 x 8 with Waffle Bottom with Red Line on 1 Short Edge Print","1310-1 v1 1956 ESSO Filling Station"
"3035apr0001 White Plate 4 x 8 with Waffle Bottom with Red Line on 1 Short Edge Print","1310-1 v2 1956 ESSO Filling Station"
"3035apr0001 White Plate 4 x 8 with Waffle Bottom with Red Line on 1 Short Edge Print","310-5 v1 1958 ESSO Filling Station"
"3036a Red Plate 6 x 8 with Waffle Bottom","1225-2 v1 1955 Mixed Plates Parts Pack"
"3036a White Plate 6 x 8 with Waffle Bottom","1210-2 v1 1955 Small Store Set"
"3036a White Plate 6 x 8 with Waffle Bottom","1210-2 v2 1955 Small Store Set"
"3036a White Plate 6 x 8 with Waffle Bottom","1225-2 v2 1955 Mixed Plates Parts Pack"
"3036a White Plate 6 x 8 with Waffle Bottom","1226-2 v1 1956 6 x 8 & 2 x 8 Plates"
"3036a White Plate 6 x 8 with Waffle Bottom","1236-2 v1 1955 Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","1236-2 v2 1955 Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","1306-1 v1 1957 VW Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","1306-1 v2 1957 VW Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","1306-1 v3 1957 VW Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","1306-1 v4 1957 VW Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","1307-1 v1 1957 VW Auto Showroom"
"3036a White Plate 6 x 8 with Waffle Bottom","1308-1 v1 1957 Fire Station"
"3036a White Plate 6 x 8 with Waffle Bottom","1309-1 v1 1957 Church"
"3036a White Plate 6 x 8 with Waffle Bottom","1309-1 v2 1957 Church"
"3036a White Plate 6 x 8 with Waffle Bottom","1309-1 v3 1957 Church"
"3036a White Plate 6 x 8 with Waffle Bottom","1309-1 v4 1957 Church"
"3036a White Plate 6 x 8 with Waffle Bottom","1310-1 v1 1956 ESSO Filling Station"
"3036a White Plate 6 x 8 with Waffle Bottom","1310-1 v2 1956 ESSO Filling Station"
"3036a White Plate 6 x 8 with Waffle Bottom","210-2 v1 1958 Small Store Set"
"3036a White Plate 6 x 8 with Waffle Bottom","229-1 v1 1958 6 x 8 & 2 x 8 Plates"
"3036a White Plate 6 x 8 with Waffle Bottom","236-1 v1 1956 Garage with Automatic Door (White base and door frame)"
"3036a White Plate 6 x 8 with Waffle Bottom","236-2 v1 1957 Garage and Van"
"3036a White Plate 6 x 8 with Waffle Bottom","306-2 v1 1958 VW Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","306-2 v2 1958 VW Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","306-2 v3 1958 VW Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","306-2 v4 1958 VW Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","306-2 v5 1958 VW Garage"
"3036a White Plate 6 x 8 with Waffle Bottom","307-2 v1 1958 VW Auto Showroom"
"3036a White Plate 6 x 8 with Waffle Bottom","308-3 v1 1958 Fire Station"
"3036a White Plate 6 x 8 with Waffle Bottom","309-2 v1 1958 Church"
"3036a White Plate 6 x 8 with Waffle Bottom","309-2 v2 1958 Church"
"3036a White Plate 6 x 8 with Waffle Bottom","309-2 v3 1958 Church"
"3036a White Plate 6 x 8 with Waffle Bottom","309-2 v4 1958 Church"
"3036a White Plate 6 x 8 with Waffle Bottom","310-5 v1 1958 ESSO Filling Station"
"3036a White Plate 6 x 8 with Waffle Bottom","700K-1 v1 1960 Kindergarten LEGO Set"
"3036apr0001 White Plate 6 x 8 with Waffle Bottom with Red Line on 1 Long Edge Print","1310-1 v1 1956 ESSO Filling Station"
"3036apr0001 White Plate 6 x 8 with Waffle Bottom with Red Line on 1 Long Edge Print","1310-1 v2 1956 ESSO Filling Station"
"3036apr0001 White Plate 6 x 8 with Waffle Bottom with Red Line on 1 Long Edge Print","310-5 v1 1958 ESSO Filling Station"
"3036apr0002 White Plate 6 x 8 with Waffle Bottom with Red Line on 1 Short Edge Print","1310-1 v1 1956 ESSO Filling Station"
"3036apr0002 White Plate 6 x 8 with Waffle Bottom with Red Line on 1 Short Edge Print","1310-1 v2 1956 ESSO Filling Station"
"3036apr0002 White Plate 6 x 8 with Waffle Bottom with Red Line on 1 Short Edge Print","310-5 v1 1958 ESSO Filling Station"
"3037 Blue Slope 45° 2 x 4","280-2 v1 1958 Sloping Roof Bricks, Blue"
"3037 Blue Slope 45° 2 x 4","700K-1 v1 1960 Kindergarten LEGO Set"
"3037 Red Slope 45° 2 x 4","280-1 v1 1958 Sloping Roof Bricks, Red"
"3038 Blue Slope 45° 2 x 3","281-2 v1 1959 1 x 2 and 3 x 2 Sloping Bricks, Blue"
"3038 Red Slope 45° 2 x 3","281-1 v1 1959 1 x 2 and 3 x 2 Sloping Bricks, Red"
"3039 Blue Slope 45° 2 x 2","282-2 v1 1958 2 x 2 Sloping Roof Bricks, Blue"
"3039 Blue Slope 45° 2 x 2","700K-1 v1 1960 Kindergarten LEGO Set"
"3039 Red Slope 45° 2 x 2","282-1 v1 1958 2 x 2 Sloping Roof Bricks, Red"
"3040a Blue Slope 45° 2 x 1 without Bottom Pin","281-2 v1 1959 1 x 2 and 3 x 2 Sloping Bricks, Blue"
"3040a Red Slope 45° 2 x 1 without Bottom Pin","281-1 v1 1959 1 x 2 and 3 x 2 Sloping Bricks, Red"
"3041 Blue Slope 45° 2 x 4 Double","280-2 v1 1958 Sloping Roof Bricks, Blue"
"3041 Blue Slope 45° 2 x 4 Double","700K-1 v1 1960 Kindergarten LEGO Set"
"3041 Red Slope 45° 2 x 4 Double","280-1 v1 1958 Sloping Roof Bricks, Red"
"3042 Blue Slope 45° 2 x 3 Double","281-2 v1 1959 1 x 2 and 3 x 2 Sloping Bricks, Blue"
"3042 Red Slope 45° 2 x 3 Double","281-1 v1 1959 1 x 2 and 3 x 2 Sloping Bricks, Red"
"3043 Blue Slope 45° 2 x 2 Double","282-2 v1 1958 2 x 2 Sloping Roof Bricks, Blue"
"3043 Blue Slope 45° 2 x 2 Double","700K-1 v1 1960 Kindergarten LEGO Set"
"3043 Red Slope 45° 2 x 2 Double","282-1 v1 1958 2 x 2 Sloping Roof Bricks, Red"
"3044a Blue Slope 45° 2 x 1 Double without Bottom Pin","281-2 v1 1959 1 x 2 and 3 x 2 Sloping Bricks, Blue"
"3044a Red Slope 45° 2 x 1 Double without Bottom Pin","281-1 v1 1959 1 x 2 and 3 x 2 Sloping Bricks, Red"
"3045 Blue Slope 45° 2 x 2 Double Convex","283-2 v1 1957 Sloping Ridge and Valley Bricks, Blue"
"3045 Red Slope 45° 2 x 2 Double Convex","283-1 v1 1957 Sloping Ridge and Valley Bricks, Red"
"3046a Blue Slope 45° 2 x 2 Double Concave","283-2 v1 1957 Sloping Ridge and Valley Bricks, Blue"
"3046a Red Slope 45° 2 x 2 Double Concave","283-1 v1 1957 Sloping Ridge and Valley Bricks, Red"
"3048a Blue Slope 45° 2 x 1 Triple with Hollow Underside","283-2 v1 1957 Sloping Ridge and Valley Bricks, Blue"
"3048a Red Slope 45° 2 x 1 Triple with Hollow Underside","283-1 v1 1957 Sloping Ridge and Valley Bricks, Red"
"3049a Blue Slope 45° 2 x 1 Double / Inverted with Bottom Tube","283-2 v1 1957 Sloping Ridge and Valley Bricks, Blue"
"3049a Red Slope 45° 2 x 1 Double / Inverted with Bottom Tube","283-1 v1 1957 Sloping Ridge and Valley Bricks, Red"
"3062c Black Brick Round 1 x 1 Solid Stud, No Bottom Groove","223-2 v1 1958 1 x 1 Round Bricks"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","1210-2 v1 1955 Small Store Set"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","1222-2 v1 1955 1 x 1 Round Bricks"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","1300-1 v1 1955 Lego Mosaik Set (Small)"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","210-2 v1 1958 Small Store Set"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","211-2 v1 1958 Small House Set"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","212-1 v1 1958 Small House - Left Set"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","213-2 v1 1958 Small House - Right Set"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","223-2 v2 1958 1 x 1 Round Bricks"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","700.0-1 v1 1957 Gift Package"
"3062c Blue Brick Round 1 x 1 Solid Stud, No Bottom Groove","700K-1 v1 1960 Kindergarten LEGO Set"
"3062c Red Brick Round 1 x 1 Solid Stud, No Bottom Groove","1210-2 v2 1955 Small Store Set"
"3062c Red Brick Round 1 x 1 Solid Stud, No Bottom Groove","1211-2 v1 1955 Small House Set"
"3062c Red Brick Round 1 x 1 Solid Stud, No Bottom Groove","1212-2 v1 1955 Small House - Left Set"
"3062c Red Brick Round 1 x 1 Solid Stud, No Bottom Groove","1213-2 v1 1955 Small House - Right Set"
"3062c Red Brick Round 1 x 1 Solid Stud, No Bottom Groove","1222-2 v2 1955 1 x 1 Round Bricks"
"3062c Red Brick Round 1 x 1 Solid Stud, No Bottom Groove","223-2 v3 1958 1 x 1 Round Bricks"
"3062c Red Brick Round 1 x 1 Solid Stud, No Bottom Groove","700.0-1 v1 1957 Gift Package"
"3062c Red Brick Round 1 x 1 Solid Stud, No Bottom Groove","700K-1 v1 1960 Kindergarten LEGO Set"
"3062c Trans-Clear Brick Round 1 x 1 Solid Stud, No Bottom Groove","1222-2 v3 1955 1 x 1 Round Bricks"
"3062c Trans-Clear Brick Round 1 x 1 Solid Stud, No Bottom Groove","223-2 v4 1958 1 x 1 Round Bricks"
"3062c White Brick Round 1 x 1 Solid Stud, No Bottom Groove","1222-2 v4 1955 1 x 1 Round Bricks"
"3062c White Brick Round 1 x 1 Solid Stud, No Bottom Groove","223-2 v5 1958 1 x 1 Round Bricks"
"3062c White Brick Round 1 x 1 Solid Stud, No Bottom Groove","700.0-1 v1 1957 Gift Package"
"3062c White Brick Round 1 x 1 Solid Stud, No Bottom Groove","700K-1 v1 1960 Kindergarten LEGO Set"
"3062c Yellow Brick Round 1 x 1 Solid Stud, No Bottom Groove","1222-2 v5 1955 1 x 1 Round Bricks"
"3062c Yellow Brick Round 1 x 1 Solid Stud, No Bottom Groove","1300-1 v1 1955 Lego Mosaik Set (Small)"
"3062c Yellow Brick Round 1 x 1 Solid Stud, No Bottom Groove","223-2 v6 1958 1 x 1 Round Bricks"
"3062c Yellow Brick Round 1 x 1 Solid Stud, No Bottom Groove","700K-1 v1 1960 Kindergarten LEGO Set"
"3062cpr0001 Red Brick Round 1 x 1 Solid Stud, No Bottom Groove with Esso Extra Motor Oil Print (Sticker)","1251-2 v1 1955 1:87 Esso Bedford Truck"
"3062cpr0001 White Brick Round 1 x 1 Solid Stud, No Bottom Groove with Esso Extra Motor Oil Print (Sticker)","1251-2 v1 1955 1:87 Esso Bedford Truck"
"3063a Red Brick Round Corner 2 x 2 Macaroni without Stud Notch","1223-2 v1 1955 2 x 2 & 2 x 4 Curved Bricks"
"3063a Red Brick Round Corner 2 x 2 Macaroni without Stud Notch","224-1 v1 1956 2 x 2 & 2 x 4 Curved Bricks"
"3063a Trans-Clear Brick Round Corner 2 x 2 Macaroni without Stud Notch","1223-2 v1 1955 2 x 2 & 2 x 4 Curved Bricks"
"3063a Trans-Clear Brick Round Corner 2 x 2 Macaroni without Stud Notch","1310-1 v1 1956 ESSO Filling Station"
"3063a Trans-Clear Brick Round Corner 2 x 2 Macaroni without Stud Notch","1310-1 v2 1956 ESSO Filling Station"
"3063a Trans-Clear Brick Round Corner 2 x 2 Macaroni without Stud Notch","224-1 v1 1956 2 x 2 & 2 x 4 Curved Bricks"
"3063a White Brick Round Corner 2 x 2 Macaroni without Stud Notch","1212-2 v1 1955 Small House - Left Set"
"3063a White Brick Round Corner 2 x 2 Macaroni without Stud Notch","1213-2 v1 1955 Small House - Right Set"
"3063a White Brick Round Corner 2 x 2 Macaroni without Stud Notch","1310-1 v1 1956 ESSO Filling Station"
"3063a White Brick Round Corner 2 x 2 Macaroni without Stud Notch","1310-1 v2 1956 ESSO Filling Station"
"3063b Black Brick Round Corner 2 x 2 Macaroni with Stud Notch","224-3 v1 1958 2 x 2 Curved Bricks"
"3063b Black Brick Round Corner 2 x 2 Macaroni with Stud Notch","700K-1 v1 1960 Kindergarten LEGO Set"
"3063b Blue Brick Round Corner 2 x 2 Macaroni with Stud Notch","1223-3 v1 1957 2 x 2 Curved Bricks"
"3063b Blue Brick Round Corner 2 x 2 Macaroni with Stud Notch","1307-1 v1 1957 VW Auto Showroom"
"3063b Blue Brick Round Corner 2 x 2 Macaroni with Stud Notch","224-3 v2 1958 2 x 2 Curved Bricks"
"3063b Blue Brick Round Corner 2 x 2 Macaroni with Stud Notch","307-2 v1 1958 VW Auto Showroom"
"3063b Blue Brick Round Corner 2 x 2 Macaroni with Stud Notch","700K-1 v1 1960 Kindergarten LEGO Set"
"3063b Red Brick Round Corner 2 x 2 Macaroni with Stud Notch","1223-3 v2 1957 2 x 2 Curved Bricks"
"3063b Red Brick Round Corner 2 x 2 Macaroni with Stud Notch","1310-1 v1 1956 ESSO Filling Station"
"3063b Red Brick Round Corner 2 x 2 Macaroni with Stud Notch","1310-1 v2 1956 ESSO Filling Station"
"3063b Red Brick Round Corner 2 x 2 Macaroni with Stud Notch","224-3 v3 1958 2 x 2 Curved Bricks"
"3063b Red Brick Round Corner 2 x 2 Macaroni with Stud Notch","310-5 v1 1958 ESSO Filling Station"
"3063b Red Brick Round Corner 2 x 2 Macaroni with Stud Notch","700K-1 v1 1960 Kindergarten LEGO Set"
"3063b Trans-Clear Brick Round Corner 2 x 2 Macaroni with Stud Notch","1223-3 v3 1957 2 x 2 Curved Bricks"
"3063b Trans-Clear Brick Round Corner 2 x 2 Macaroni with Stud Notch","1307-1 v1 1957 VW Auto Showroom"
"3063b Trans-Clear Brick Round Corner 2 x 2 Macaroni with Stud Notch","224-3 v4 1958 2 x 2 Curved Bricks"
"3063b Trans-Clear Brick Round Corner 2 x 2 Macaroni with Stud Notch","307-2 v1 1958 VW Auto Showroom"
"3063b Trans-Clear Brick Round Corner 2 x 2 Macaroni with Stud Notch","310-5 v1 1958 ESSO Filling Station"
"3063b Trans-Clear Brick Round Corner 2 x 2 Macaroni with Stud Notch","700K-1 v1 1960 Kindergarten LEGO Set"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","1212-2 v1 1955 Small House - Left Set"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","1213-2 v1 1955 Small House - Right Set"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","1223-3 v4 1957 2 x 2 Curved Bricks"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","1300-1 v1 1955 Lego Mosaik Set (Small)"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","1310-1 v1 1956 ESSO Filling Station"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","1310-1 v2 1956 ESSO Filling Station"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","212-1 v1 1958 Small House - Left Set"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","213-2 v1 1958 Small House - Right Set"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","224-3 v5 1958 2 x 2 Curved Bricks"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","310-5 v1 1958 ESSO Filling Station"
"3063b White Brick Round Corner 2 x 2 Macaroni with Stud Notch","700K-1 v1 1960 Kindergarten LEGO Set"
"3063b Yellow Brick Round Corner 2 x 2 Macaroni with Stud Notch","1223-3 v5 1957 2 x 2 Curved Bricks"
"3063b Yellow Brick Round Corner 2 x 2 Macaroni with Stud Notch","224-3 v6 1958 2 x 2 Curved Bricks"
"3063b Yellow Brick Round Corner 2 x 2 Macaroni with Stud Notch","700K-1 v1 1960 Kindergarten LEGO Set"
"3065 Black Brick 1 x 2 without Bottom Tube","221-2 v1 1958 1 x 2 Bricks"
"3065 Black Brick 1 x 2 without Bottom Tube","700K-1 v1 1960 Kindergarten LEGO Set"
"3065 Blue Brick 1 x 2 without Bottom Tube","1220-2 v1 1955 1 x 2 Bricks"
"3065 Blue Brick 1 x 2 without Bottom Tube","1306-1 v1 1957 VW Garage"
"3065 Blue Brick 1 x 2 without Bottom Tube","1306-1 v2 1957 VW Garage"
"3065 Blue Brick 1 x 2 without Bottom Tube","1306-1 v3 1957 VW Garage"
"3065 Blue Brick 1 x 2 without Bottom Tube","1306-1 v4 1957 VW Garage"
"3065 Blue Brick 1 x 2 without Bottom Tube","1307-1 v1 1957 VW Auto Showroom"
"3065 Blue Brick 1 x 2 without Bottom Tube","221-2 v2 1958 1 x 2 Bricks"
"3065 Blue Brick 1 x 2 without Bottom Tube","306-2 v1 1958 VW Garage"
"3065 Blue Brick 1 x 2 without Bottom Tube","306-2 v2 1958 VW Garage"
"3065 Blue Brick 1 x 2 without Bottom Tube","306-2 v3 1958 VW Garage"
"3065 Blue Brick 1 x 2 without Bottom Tube","306-2 v4 1958 VW Garage"
"3065 Blue Brick 1 x 2 without Bottom Tube","306-2 v5 1958 VW Garage"
"3065 Blue Brick 1 x 2 without Bottom Tube","307-2 v1 1958 VW Auto Showroom"
"3065 Blue Brick 1 x 2 without Bottom Tube","700K-1 v1 1960 Kindergarten LEGO Set"
"3065 Red Brick 1 x 2 without Bottom Tube","1220-2 v2 1955 1 x 2 Bricks"
"3065 Red Brick 1 x 2 without Bottom Tube","1236-2 v1 1955 Garage"
"3065 Red Brick 1 x 2 without Bottom Tube","1236-2 v2 1955 Garage"
"3065 Red Brick 1 x 2 without Bottom Tube","1308-1 v1 1957 Fire Station"
"3065 Red Brick 1 x 2 without Bottom Tube","1309-1 v1 1957 Church"
"3065 Red Brick 1 x 2 without Bottom Tube","1309-1 v2 1957 Church"
"3065 Red Brick 1 x 2 without Bottom Tube","1309-1 v3 1957 Church"
"3065 Red Brick 1 x 2 without Bottom Tube","1309-1 v4 1957 Church"
"3065 Red Brick 1 x 2 without Bottom Tube","1310-1 v1 1956 ESSO Filling Station"
"3065 Red Brick 1 x 2 without Bottom Tube","1310-1 v2 1956 ESSO Filling Station"
"3065 Red Brick 1 x 2 without Bottom Tube","221-2 v3 1958 1 x 2 Bricks"
"3065 Red Brick 1 x 2 without Bottom Tube","236-1 v1 1956 Garage with Automatic Door (White base and door frame)"
"3065 Red Brick 1 x 2 without Bottom Tube","236-2 v1 1957 Garage and Van"
"3065 Red Brick 1 x 2 without Bottom Tube","308-3 v1 1958 Fire Station"
"3065 Red Brick 1 x 2 without Bottom Tube","309-2 v1 1958 Church"
"3065 Red Brick 1 x 2 without Bottom Tube","309-2 v2 1958 Church"
"3065 Red Brick 1 x 2 without Bottom Tube","309-2 v3 1958 Church"
"3065 Red Brick 1 x 2 without Bottom Tube","309-2 v4 1958 Church"
"3065 Red Brick 1 x 2 without Bottom Tube","310-5 v1 1958 ESSO Filling Station"
"3065 Red Brick 1 x 2 without Bottom Tube","700.0-1 v1 1957 Gift Package"
"3065 Red Brick 1 x 2 without Bottom Tube","700.6-1 v1 1956 Gift Package"
"3065 Red Brick 1 x 2 without Bottom Tube","700.6-1 v2 1956 Gift Package"
"3065 Red Brick 1 x 2 without Bottom Tube","700GP5-1 v1 1954 Gift Package (Lego Mursten)"
"3065 Red Brick 1 x 2 without Bottom Tube","700GP6-1 v1 1954 Gift Package (Lego Mursten)"
"3065 Red Brick 1 x 2 without Bottom Tube","700GP6-2 v1 1957 Gift Package"
"3065 Red Brick 1 x 2 without Bottom Tube","700K-1 v1 1960 Kindergarten LEGO Set"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","1306-1 v1 1957 VW Garage"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","1306-1 v2 1957 VW Garage"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","1306-1 v3 1957 VW Garage"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","1306-1 v4 1957 VW Garage"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","1308-1 v1 1957 Fire Station"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","1310-1 v1 1956 ESSO Filling Station"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","1310-1 v2 1956 ESSO Filling Station"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","221-2 v4 1958 1 x 2 Bricks"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","236-2 v1 1957 Garage and Van"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","306-2 v1 1958 VW Garage"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","306-2 v2 1958 VW Garage"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","306-2 v3 1958 VW Garage"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","306-2 v4 1958 VW Garage"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","306-2 v5 1958 VW Garage"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","308-3 v1 1958 Fire Station"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","310-5 v1 1958 ESSO Filling Station"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","700.0-1 v1 1957 Gift Package"
"3065 Trans-Clear Brick 1 x 2 without Bottom Tube","700K-1 v1 1960 Kindergarten LEGO Set"
"3065 White Brick 1 x 2 without Bottom Tube","1210-2 v2 1955 Small Store Set"
"3065 White Brick 1 x 2 without Bottom Tube","1211-2 v1 1955 Small House Set"
"3065 White Brick 1 x 2 without Bottom Tube","1212-2 v1 1955 Small House - Left Set"
"3065 White Brick 1 x 2 without Bottom Tube","1213-2 v1 1955 Small House - Right Set"
"3065 White Brick 1 x 2 without Bottom Tube","1220-2 v3 1955 1 x 2 Bricks"
